fixture_id,date,league_id,season,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,status_short,home_formation,away_formation,formation_matchup,home_injuries_count,away_injuries_count,injuries_diff,home_formation_stability_5,home_recent_formations_count,home_api_possession_5,home_api_yellow_cards_5,home_api_red_cards_5,home_api_shots_on_goal_for_5,home_api_shots_on_goal_against_5,home_api_total_shots_for_5,home_api_total_shots_against_5,home_api_expected_goals_for_5,home_api_expected_goals_against_5,home_api_corners_for_5,home_api_corners_against_5,away_formation_stability_5,away_recent_formations_count,away_api_possession_5,away_api_yellow_cards_5,away_api_red_cards_5,away_api_shots_on_goal_for_5,away_api_shots_on_goal_against_5,away_api_total_shots_for_5,away_api_total_shots_against_5,away_api_expected_goals_for_5,away_api_expected_goals_against_5,away_api_corners_for_5,away_api_corners_against_5,api_shots_on_goal_diff_5,api_total_shots_diff_5,api_expected_goals_diff_5,api_corners_diff_5,api_possession_diff_5,formation_stability_diff_5,home_expected_goals,away_expected_goals,home_team_formation_matches_before,home_team_formation_win_rate_before,home_team_formation_draw_rate_before,home_team_formation_loss_rate_before,home_team_formation_xg_for_avg_before,home_team_formation_xg_against_avg_before,home_team_formation_goal_diff_avg_before,away_team_formation_matches_before,away_team_formation_win_rate_before,away_team_formation_draw_rate_before,away_team_formation_loss_rate_before,away_team_formation_xg_for_avg_before,away_team_formation_xg_against_avg_before,away_team_formation_goal_diff_avg_before,formation_matchup_matches_before,formation_matchup_home_win_rate_before,formation_matchup_draw_rate_before,formation_matchup_away_win_rate_before,formation_matchup_avg_total_goals_before,formation_matchup_avg_xg_total_before,home_formation_signal_strength,away_formation_signal_strength,matchup_signal_strength
1387813,2025-11-22 18:00:00+00:00,61,2025,94,Rennes,91,Monaco,4,1,FT,3-5-2,3-4-2-1,3-5-2 vs 3-4-2-1,2,3,-1,0.8,2,48.8,2.4,,5.6,3.4,14.4,14.0,1.69,1.4740000000000002,7.2,4.6,0.6,2,53.8,3.2,1.0,5.0,4.6,14.0,14.6,2.542,1.616,3.2,4.4,0.5999999999999996,0.4000000000000003,-0.8519999999999999,4.0,-5.0,0.2,3.69,1.33,10,0.3,0.6,0.1,1.411,1.748,0.2,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8566666666666667,1.1,0.0,2,0.5,0.5,0.0,2.5,3.09,strong,weak,weak
1387812,2025-11-22 20:05:00+00:00,61,2025,85,Paris Saint Germain,111,Le Havre,3,0,FT,4-3-3,4-1-3-2,4-3-3 vs 4-1-3-2,4,1,3,1.0,1,74.6,2.0,0.0,7.4,3.0,18.2,7.8,1.988,1.034,7.0,1.8,0.6,3,48.0,2.2,1.0,3.4,4.0,11.2,12.6,0.934,1.336,4.2,5.8,4.0,7.0,1.054,2.8,26.599999999999994,0.4,3.46,1.19,11,0.7272727272727273,0.2727272727272727,0.0,1.8345454545454545,0.9354545454545455,1.2727272727272727,3,0.3333333333333333,0.6666666666666666,0.0,1.06,0.6466666666666666,0.3333333333333333,0,,,,,,strong,weak,weak
1387806,2025-11-23 14:00:00+00:00,61,2025,108,Auxerre,80,Lyon,0,0,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,6,8,-2,0.4,3,47.0,2.2,1.0,3.4,5.4,9.6,12.2,0.884,1.642,4.8,4.2,0.8,2,48.6,2.0,0.75,3.6,3.2,11.4,9.0,1.4400000000000002,0.924,5.8,4.8,-0.2000000000000001,-1.8000000000000007,-0.5560000000000002,-1.0,-1.6000000000000014,-0.4,2.07,1.57,1,0.0,0.0,1.0,0.7,0.66,-2.0,10,0.4,0.2,0.4,1.7440000000000002,1.139,0.1,4,0.25,0.5,0.25,4.75,3.4000000000000004,weak,strong,weak
1387807,2025-11-23 16:15:00+00:00,61,2025,106,Stade Brestois 29,112,Metz,3,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,2,5,-3,0.8,2,43.0,1.6,0.0,2.6,5.4,8.2,13.2,1.198,1.588,3.8,5.0,0.4,4,49.0,2.2,1.0,4.4,5.8,10.2,15.2,1.542,1.7079999999999995,4.4,5.6,-1.8000000000000005,-2.0,-0.3440000000000001,-0.6000000000000005,-6.0,0.4,3.11,1.05,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.5057142857142856,1.412857142857143,-0.14285714285714285,5,0.4,0.2,0.4,1.4060000000000001,2.002,-0.2,8,0.5,0.375,0.125,2.125,3.14625,medium,medium,medium
1387810,2025-11-23 16:15:00+00:00,61,2025,83,Nantes,97,Lorient,1,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,3,7,-4,0.8,2,40.8,2.0,,3.4,5.6,11.6,17.4,0.798,2.076,3.8,6.6,0.8,2,45.4,1.0,,3.6,4.8,12.4,9.0,1.32,1.484,4.6,4.4,-0.2000000000000001,-0.8000000000000007,-0.522,-0.7999999999999998,-4.600000000000001,0.0,0.84,0.32,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8533333333333334,1.9699999999999998,-0.3333333333333333,9,0.1111111111111111,0.3333333333333333,0.5555555555555556,1.3522222222222222,1.7877777777777777,-1.6666666666666667,3,0.6666666666666666,0.3333333333333333,0.0,3.3333333333333335,3.013333333333333,medium,medium,weak
1387814,2025-11-23 16:15:00+00:00,61,2025,96,Toulouse,77,Angers,0,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,4,1,3,0.8,2,46.6,2.6,0.0,3.4,3.4,13.0,9.2,1.4420000000000002,1.48,5.8,3.8,1.0,1,43.0,1.2,,3.8,4.6,10.0,14.4,0.954,1.588,4.2,4.4,-0.3999999999999999,3.0,0.4880000000000001,1.5999999999999996,3.6000000000000014,-0.1999999999999999,1.98,0.43,5,0.0,0.8,0.2,1.354,1.7559999999999998,-0.2,7,0.2857142857142857,0.5714285714285714,0.14285714285714285,1.1814285714285713,1.587142857142857,0.42857142857142855,5,0.2,0.2,0.6,4.2,3.776,medium,medium,medium
1387809,2025-11-23 19:45:00+00:00,61,2025,79,Lille,114,Paris FC,4,2,FT,4-4-2,4-3-3,4-4-2 vs 4-3-3,5,5,0,1.0,1,61.0,2.8,1.0,5.8,2.8,17.6,7.4,1.766,0.99,8.4,3.6,0.6,3,54.8,3.4,1.0,2.8,2.8,12.6,9.8,1.032,1.028,5.0,5.4,3.0,5.000000000000002,0.734,3.4000000000000004,6.200000000000003,0.4,4.03,1.52,0,,,,,,,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.307142857142857,1.4414285714285715,0.0,0,,,,,,weak,medium,weak
1387820,2025-11-28 19:45:00+00:00,61,2025,112,Metz,94,Rennes,0,1,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,4,2,2,0.6,3,45.0,2.6,1.0,4.6,5.8,11.2,16.0,1.736,1.8220000000000005,4.6,5.8,0.8,2,48.4,2.2,0.0,6.0,3.2,14.0,15.2,2.022,1.4380000000000002,6.8,5.4,-1.4000000000000004,-2.8000000000000007,-0.2859999999999998,-2.2,-3.3999999999999986,-0.2,1.02,0.78,4,0.0,0.25,0.75,0.7175,2.255,-2.5,11,0.36363636363636365,0.5454545454545454,0.09090909090909091,1.6181818181818182,1.7100000000000002,0.45454545454545453,3,0.6666666666666666,0.3333333333333333,0.0,3.0,2.6133333333333333,weak,strong,weak
1387821,2025-11-29 16:00:00+00:00,61,2025,91,Monaco,85,Paris Saint Germain,1,0,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,3,4,-1,0.6,2,52.2,3.0,1.0,4.8,5.8,14.4,14.8,2.432,2.0,3.8,3.2,1.0,1,73.4,2.0,0.0,7.8,2.4,20.2,7.8,2.146,0.842,7.4,2.4,-3.0,-5.799999999999999,0.286,-3.6000000000000005,-21.200000000000003,-0.4,0.52,1.33,3,0.6666666666666666,0.3333333333333333,0.0,2.2266666666666666,1.1233333333333333,1.0,12,0.75,0.25,0.0,1.97,0.9566666666666667,1.4166666666666667,9,0.5555555555555556,0.0,0.4444444444444444,3.3333333333333335,2.947777777777778,weak,strong,medium
1387822,2025-11-29 18:00:00+00:00,61,2025,114,Paris FC,108,Auxerre,1,1,FT,4-4-1-1,4-3-3,4-4-1-1 vs 4-3-3,5,5,0,0.6,3,53.0,3.4,1.0,2.8,4.2,12.0,11.0,1.232,1.508,5.2,5.0,0.4,3,43.4,1.8,1.0,3.6,5.4,10.6,11.6,0.996,1.55,5.8,5.2,-0.8000000000000003,1.4000000000000004,0.2359999999999998,-0.5999999999999996,9.6,0.1999999999999999,1.8,1.11,0,,,,,,,2,0.0,0.5,0.5,1.3849999999999998,1.115,-1.0,0,,,,,,weak,weak,weak
1387819,2025-11-29 20:05:00+00:00,61,2025,81,Marseille,96,Toulouse,2,2,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,5,0,0.6,3,58.0,2.2,1.0,5.8,4.8,13.2,9.6,1.766,1.188,4.8,4.4,1.0,1,50.2,2.4,,3.2,3.4,14.8,10.0,1.33,1.55,7.0,3.8,2.6,-1.6000000000000014,0.4359999999999999,-2.2,7.799999999999997,-0.4,1.8,0.7,9,0.7777777777777778,0.1111111111111111,0.1111111111111111,2.4922222222222223,1.0266666666666666,2.3333333333333335,6,0.0,0.6666666666666666,0.3333333333333333,1.4583333333333333,1.535,-0.3333333333333333,6,0.6666666666666666,0.3333333333333333,0.0,3.3333333333333335,3.4283333333333332,medium,medium,medium
1387823,2025-11-30 14:00:00+00:00,61,2025,95,Strasbourg,106,Stade Brestois 29,1,2,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,5,3,2,0.6,3,52.4,2.6,0.6666666666666666,3.2,3.8,11.4,9.2,1.536,1.33,2.6,4.0,0.8,2,44.2,1.6,0.0,3.2,4.6,10.6,12.2,1.502,1.558,4.6,4.4,0.0,0.8000000000000007,0.034,-2.0,8.199999999999996,-0.2,0.8,1.05,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,2.3428571428571425,1.4385714285714284,0.5714285714285714,8,0.375,0.375,0.25,1.7062499999999998,1.3675,0.0,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,3.6666666666666665,3.5483333333333333,medium,medium,medium
1387815,2025-11-30 16:15:00+00:00,61,2025,77,Angers,116,Lens,1,2,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,3,2,1,1.0,1,43.8,1.4,,3.6,5.0,8.0,17.2,0.6860000000000002,1.608,2.4,6.0,1.0,1,49.6,2.2,0.3333333333333333,6.0,4.0,12.0,13.6,2.0580000000000003,1.8380000000000003,4.6,4.4,-2.4,-4.0,-1.372,-2.2,-5.800000000000004,0.0,1.16,2.05,8,0.375,0.5,0.125,1.0875,1.63625,0.5,13,0.6923076923076923,0.07692307692307693,0.23076923076923078,1.8853846153846152,1.5353846153846153,0.8461538461538461,7,0.5714285714285714,0.42857142857142855,0.0,3.4285714285714284,3.295714285714286,medium,strong,medium
1387816,2025-11-30 16:15:00+00:00,61,2025,111,Le Havre,79,Lille,0,1,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,3,5,-2,0.8,2,49.8,2.0,,3.6,4.0,12.0,15.2,1.0759999999999998,1.19,4.8,6.6,0.8,2,58.8,2.2,1.0,6.8,2.8,16.4,7.0,2.0520000000000005,1.204,8.4,3.4,-3.2,-4.399999999999999,-0.9760000000000006,-3.6000000000000005,-9.0,0.0,1.18,1.62,4,0.25,0.0,0.75,1.425,1.205,-0.5,11,0.5454545454545454,0.09090909090909091,0.36363636363636365,2.04,1.3254545454545454,0.7272727272727273,1,0.0,0.0,1.0,2.0,2.1500000000000004,weak,strong,weak
1387817,2025-11-30 16:15:00+00:00,61,2025,97,Lorient,84,Nice,3,1,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,5,3,2,0.8,2,44.2,0.6,,2.4,4.2,11.4,9.2,1.144,1.334,3.8,4.2,0.6,3,40.2,2.4,,4.0,6.4,9.4,18.0,1.0239999999999998,1.892,3.4,8.6,-1.6,2.0,0.1200000000000003,0.3999999999999999,4.0,0.2,2.38,0.82,10,0.1,0.4,0.5,1.249,1.693,-1.5,0,,,,,,,4,0.5,0.25,0.25,2.5,2.41,strong,weak,weak
1387818,2025-11-30 19:45:00+00:00,61,2025,80,Lyon,83,Nantes,3,0,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,5,2,3,0.8,2,48.8,2.2,0.75,3.6,3.4,8.8,10.4,1.076,1.218,4.8,6.0,0.8,2,44.6,2.0,,3.0,4.8,11.8,14.2,0.876,1.62,3.0,5.0,0.6000000000000001,-3.0,0.2,1.7999999999999998,4.199999999999996,0.0,2.35,0.86,0,,,,,,,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.8514285714285714,1.7342857142857142,-0.2857142857142857,6,0.5,0.3333333333333333,0.16666666666666666,2.8333333333333335,3.0050000000000003,weak,medium,medium
1387825,2025-12-05 18:00:00+00:00,61,2025,106,Stade Brestois 29,91,Monaco,1,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,3,7,-4,0.8,2,47.8,2.0,0.0,3.6,4.2,10.4,11.4,1.388,1.3039999999999998,4.2,4.0,0.4,3,50.0,3.0,1.0,4.8,6.2,13.6,16.2,1.92,2.13,4.2,3.0,-1.1999999999999995,-3.1999999999999997,-0.5319999999999998,0.0,-2.200000000000003,0.4,1.53,0.6,9,0.4444444444444444,0.3333333333333333,0.2222222222222222,1.6333333333333333,1.3044444444444445,0.1111111111111111,4,0.75,0.25,0.0,1.7999999999999998,1.175,1.0,9,0.5555555555555556,0.3333333333333333,0.1111111111111111,2.4444444444444446,3.258888888888889,medium,weak,medium
1387827,2025-12-05 20:00:00+00:00,61,2025,79,Lille,81,Marseille,1,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,4,1,0.8,2,57.8,2.2,1.0,4.8,3.4,13.4,7.8,1.7920000000000005,1.182,7.4,3.0,0.8,2,59.6,2.0,1.0,6.2,4.6,13.8,9.2,1.994,0.9680000000000002,5.0,3.8,-1.4000000000000004,-0.4000000000000003,-0.2019999999999999,2.4000000000000004,-1.8000000000000045,0.0,0.35,0.53,12,0.5833333333333334,0.08333333333333333,0.3333333333333333,2.0050000000000003,1.3133333333333332,0.75,2,0.5,0.0,0.5,0.8999999999999999,1.235,0.0,8,0.5,0.375,0.125,3.375,3.285,strong,weak,medium
1387829,2025-12-06 16:00:00+00:00,61,2025,83,Nantes,116,Lens,1,2,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,3,5,-2,0.8,2,43.8,2.0,1.0,2.8,5.8,10.8,15.4,0.868,1.852,2.6,4.8,1.0,1,54.4,1.8,0.3333333333333333,6.2,4.4,13.8,11.6,2.108,1.938,5.4,3.2,-3.4000000000000004,-3.0,-1.2399999999999998,-2.8000000000000003,-10.6,-0.1999999999999999,1.19,2.3,8,0.25,0.375,0.375,0.8525,1.81125,-0.625,14,0.7142857142857143,0.07142857142857142,0.21428571428571427,1.897142857142857,1.5085714285714287,0.8571428571428571,4,0.5,0.5,0.0,3.0,2.55,medium,strong,weak
1387832,2025-12-06 18:00:00+00:00,61,2025,96,Toulouse,95,Strasbourg,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,6,-2,1.0,1,45.6,1.8,,3.6,3.4,14.0,11.2,1.334,1.294,6.2,5.2,0.8,2,53.4,1.8,0.5,4.0,4.0,12.8,9.0,1.598,1.206,3.2,3.2,-0.3999999999999999,1.1999999999999993,-0.264,3.0,-7.799999999999997,0.1999999999999999,0.5,0.05,7,0.0,0.7142857142857143,0.2857142857142857,1.3499999999999999,1.5728571428571427,-0.2857142857142857,8,0.375,0.125,0.5,2.1500000000000004,1.39,0.375,6,0.8333333333333334,0.16666666666666666,0.0,2.1666666666666665,3.28,medium,medium,medium
1387831,2025-12-06 20:05:00+00:00,61,2025,85,Paris Saint Germain,94,Rennes,5,0,FT,4-3-3,3-5-2,4-3-3 vs 3-5-2,6,2,4,1.0,1,69.8,2.0,0.0,7.0,3.0,20.0,8.2,1.998,0.622,6.8,2.8,1.0,1,46.4,1.5,0.0,5.0,3.6,12.0,16.8,1.83,1.496,6.0,6.0,2.0,8.0,0.1680000000000003,0.7999999999999998,23.4,0.0,2.23,0.24,13,0.6923076923076923,0.23076923076923078,0.07692307692307693,1.9207692307692308,0.9230769230769231,1.2307692307692308,12,0.4166666666666667,0.5,0.08333333333333333,1.5483333333333336,1.6525,0.5,3,0.6666666666666666,0.3333333333333333,0.0,2.6666666666666665,2.356666666666667,strong,strong,weak
1387830,2025-12-07 14:00:00+00:00,61,2025,84,Nice,77,Angers,0,1,FT,3-5-2,4-2-3-1,3-5-2 vs 4-2-3-1,7,1,6,0.4,4,43.2,2.4,,3.8,6.4,9.6,17.8,1.0420000000000005,2.0200000000000005,4.2,7.8,1.0,1,45.4,1.4,,3.8,5.4,8.0,16.0,0.732,1.6200000000000003,2.6,6.4,0.0,1.5999999999999996,0.3100000000000003,1.6,-2.199999999999996,-0.6,1.31,0.83,1,0.0,0.0,1.0,0.82,2.38,-2.0,9,0.3333333333333333,0.4444444444444444,0.2222222222222222,1.0955555555555554,1.6822222222222223,0.3333333333333333,1,1.0,0.0,0.0,4.0,3.9,weak,medium,weak
1387824,2025-12-07 16:15:00+00:00,61,2025,108,Auxerre,112,Metz,3,1,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,5,3,2,0.6,3,42.2,1.6,1.0,3.6,5.0,10.0,12.0,1.096,1.7220000000000002,3.8,5.0,0.6,3,47.8,2.75,1.0,4.8,3.8,12.4,13.2,1.682,1.394,4.2,5.0,-1.1999999999999995,-2.4000000000000004,-0.5860000000000001,-0.4000000000000003,-5.599999999999994,0.0,1.94,0.55,3,0.0,0.6666666666666666,0.3333333333333333,1.2933333333333332,1.3433333333333335,-0.6666666666666666,6,0.3333333333333333,0.16666666666666666,0.5,1.3466666666666667,2.1866666666666665,-0.3333333333333333,5,0.2,0.6,0.2,3.8,3.4480000000000004,weak,medium,medium
1387826,2025-12-07 16:15:00+00:00,61,2025,111,Le Havre,114,Paris FC,0,0,FT,4-3-3,4-5-1,4-3-3 vs 4-5-1,3,4,-1,0.6,3,48.6,1.6,0.0,4.2,3.8,13.0,14.0,1.124,1.392,5.0,4.4,0.6,3,50.4,3.2,1.0,2.6,4.2,11.4,11.0,1.354,1.5500000000000005,4.4,5.2,1.6,1.5999999999999996,-0.2300000000000002,0.5999999999999996,-1.7999999999999972,0.0,1.84,1.23,2,0.0,1.0,0.0,0.99,0.79,0.0,0,,,,,,,0,,,,,,weak,weak,weak
1387828,2025-12-07 19:45:00+00:00,61,2025,97,Lorient,80,Lyon,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,5,5,0,0.8,2,40.2,0.8,,3.0,3.8,10.4,9.6,1.222,1.312,3.2,5.4,0.8,2,53.6,2.4,0.75,4.6,3.4,11.2,10.2,1.2120000000000002,1.292,5.4,5.6,-1.5999999999999996,-0.7999999999999989,0.0099999999999997,-2.2,-13.4,0.0,2.57,0.43,11,0.18181818181818182,0.36363636363636365,0.45454545454545453,1.3518181818181818,1.6136363636363635,-1.1818181818181819,1,1.0,0.0,0.0,2.35,0.86,3.0,7,0.8571428571428571,0.14285714285714285,0.0,2.0,2.89,strong,weak,medium
1387833,2025-12-12 19:45:00+00:00,61,2025,77,Angers,83,Nantes,4,1,FT,4-2-3-1,4-4-2,4-2-3-1 vs 4-4-2,1,2,-1,1.0,1,47.2,1.4,0.0,3.4,4.8,7.2,16.4,0.6900000000000001,1.616,1.8,7.0,0.8,2,41.0,1.8,1.0,2.6,5.2,9.2,15.6,0.7819999999999999,1.45,2.6,6.6,0.7999999999999998,-1.9999999999999991,-0.0919999999999998,-0.8,6.200000000000003,0.1999999999999999,2.39,0.35,10,0.4,0.4,0.2,1.069,1.645,0.4,0,,,,,,,1,1.0,0.0,0.0,8.0,4.67,strong,weak,weak
1387840,2025-12-13 16:00:00+00:00,61,2025,94,Rennes,106,Stade Brestois 29,3,1,FT,3-5-2,4-2-3-1,3-5-2 vs 4-2-3-1,2,2,0,1.0,1,44.2,1.5,0.5,4.4,4.6,11.0,17.8,1.562,1.632,5.6,6.6,1.0,1,45.0,1.8,0.5,4.0,4.0,11.2,10.8,1.584,1.222,4.4,3.6,0.4000000000000003,-0.1999999999999993,-0.022,1.1999999999999993,-0.7999999999999972,0.0,2.23,0.82,13,0.38461538461538464,0.46153846153846156,0.15384615384615385,1.4476923076923076,1.6969230769230772,0.07692307692307693,10,0.5,0.3,0.2,1.623,1.234,0.2,2,0.5,0.0,0.5,2.5,3.02,strong,strong,weak
1387838,2025-12-13 18:00:00+00:00,61,2025,112,Metz,85,Paris Saint Germain,2,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,3,3,0,0.8,2,50.8,2.25,,4.0,4.8,10.2,14.0,1.108,1.518,4.4,5.0,1.0,1,67.4,1.6,0.0,7.2,3.0,21.0,8.4,2.146,0.624,6.8,4.0,-3.2,-10.8,-1.0379999999999998,-2.3999999999999995,-16.60000000000001,-0.1999999999999999,0.62,1.85,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,1.2328571428571429,2.1514285714285712,-0.5714285714285714,14,0.7142857142857143,0.21428571428571427,0.07142857142857142,1.9428571428571428,0.8742857142857143,1.5,10,0.6,0.0,0.4,3.1,2.838,medium,strong,strong
1387839,2025-12-13 20:05:00+00:00,61,2025,114,Paris FC,96,Toulouse,0,3,FT,4-5-1,3-4-2-1,4-5-1 vs 3-4-2-1,4,3,1,0.4,4,51.2,2.4,,2.4,3.8,11.8,12.2,1.4759999999999998,1.6680000000000004,4.0,6.2,1.0,1,40.2,2.0,,3.4,2.4,12.2,9.6,1.124,0.988,5.4,4.0,-1.0,-0.3999999999999986,0.3519999999999996,-1.4000000000000004,11.0,-0.6,0.46,2.54,1,0.0,1.0,0.0,1.23,1.84,0.0,8,0.125,0.625,0.25,1.24375,1.3825,-0.125,0,,,,,,weak,medium,weak
1387836,2025-12-14 14:00:00+00:00,61,2025,80,Lyon,111,Le Havre,1,0,FT,4-3-3,4-3-3,4-3-3 vs 4-3-3,5,4,1,0.6,2,56.0,2.8,0.75,4.6,4.0,11.2,10.8,1.048,1.682,6.4,5.0,0.6,3,48.2,1.4,0.0,4.0,3.8,13.0,15.0,1.29,1.528,5.4,4.6,0.5999999999999996,-1.8000000000000007,-0.242,1.0,7.799999999999997,0.0,2.56,1.31,2,1.0,0.0,0.0,1.095,0.98,1.0,3,0.0,1.0,0.0,1.2733333333333334,0.9366666666666666,0.0,1,0.0,1.0,0.0,2.0,2.15,weak,weak,weak
1387834,2025-12-14 16:15:00+00:00,61,2025,108,Auxerre,79,Lille,3,4,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,3,7,-4,0.8,2,42.8,1.8,1.0,4.8,3.8,11.6,9.4,1.398,1.02,4.2,4.8,0.8,2,52.6,1.8,1.0,4.4,3.0,10.2,7.4,1.664,0.934,5.2,3.6,0.3999999999999994,1.4000000000000004,-0.266,-1.0,-9.800000000000004,0.0,2.97,0.52,4,0.25,0.5,0.25,1.455,1.145,0.0,13,0.6153846153846154,0.07692307692307693,0.3076923076923077,1.877692307692308,1.253076923076923,0.7692307692307693,6,0.3333333333333333,0.5,0.16666666666666666,3.8333333333333335,3.288333333333334,weak,strong,medium
1387835,2025-12-14 16:15:00+00:00,61,2025,116,Lens,84,Nice,2,0,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,2,7,-5,1.0,1,56.8,1.4,0.5,7.0,3.8,15.8,10.4,2.304,1.4920000000000002,6.8,3.0,0.4,4,46.8,2.0,1.0,3.6,6.4,10.6,15.2,0.95,1.988,4.6,5.4,3.4,5.200000000000001,1.354,2.2,10.0,0.6,1.65,0.76,15,0.7333333333333333,0.06666666666666667,0.2,1.924,1.4873333333333334,0.8666666666666667,0,,,,,,,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,2.857142857142857,3.0342857142857147,strong,weak,medium
1387841,2025-12-14 16:15:00+00:00,61,2025,95,Strasbourg,97,Lorient,0,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,4,0,0.8,2,55.0,2.2,0.5,2.2,4.4,9.8,9.0,0.7959999999999999,1.22,2.8,2.8,1.0,1,43.8,1.2,0.0,3.8,3.0,12.2,8.0,1.69,1.1,3.4,5.2,-1.5999999999999996,-2.3999999999999986,-0.894,-0.6000000000000001,11.200000000000005,-0.1999999999999999,0.69,0.53,9,0.3333333333333333,0.1111111111111111,0.5555555555555556,1.916666666666667,1.291111111111111,0.2222222222222222,12,0.25,0.3333333333333333,0.4166666666666667,1.4533333333333334,1.515,-1.0,8,0.875,0.125,0.0,1.875,2.9037499999999996,medium,strong,medium
1387837,2025-12-14 19:45:00+00:00,61,2025,81,Marseille,91,Monaco,1,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,3,3,0,0.6,3,59.4,1.8,1.0,5.4,3.8,12.8,7.8,1.834,0.8299999999999998,5.8,3.2,0.4,3,51.6,2.4,0.75,3.4,6.0,11.8,15.0,1.1779999999999995,2.112,4.2,3.2,2.0000000000000004,1.0,0.6560000000000004,1.5999999999999996,7.799999999999997,0.1999999999999999,1.79,2.21,10,0.7,0.2,0.1,2.423,0.994,2.1,5,0.6,0.2,0.2,1.5599999999999998,1.246,0.6,10,0.6,0.3,0.1,2.3,3.146,strong,medium,strong
1387850,2026-01-02 19:45:00+00:00,61,2025,96,Toulouse,116,Lens,0,3,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,5,-1,1.0,1,38.0,2.0,,3.8,2.2,10.0,9.6,1.408,0.82,4.2,5.0,1.0,1,54.4,1.0,0.5,6.8,4.0,17.0,9.6,2.216,1.28,5.8,2.8,-3.0,-7.0,-0.8080000000000003,-1.5999999999999996,-16.4,0.0,0.66,1.62,9,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.3877777777777776,1.2800000000000002,0.2222222222222222,16,0.75,0.0625,0.1875,1.906875,1.441875,0.9375,9,0.7777777777777778,0.2222222222222222,0.0,1.6666666666666667,2.7166666666666663,medium,strong,medium
1387847,2026-01-03 16:00:00+00:00,61,2025,91,Monaco,80,Lyon,1,3,FT,4-3-1-2,4-3-1-2,4-3-1-2 vs 4-3-1-2,8,4,4,0.6,3,49.0,2.0,0.75,4.6,7.4,13.4,16.8,1.4979999999999998,2.3,5.0,3.4,0.4,3,57.4,3.2,0.6666666666666666,5.0,4.2,14.0,10.2,1.52,1.646,7.0,3.4,-0.4000000000000003,-0.5999999999999996,-0.0220000000000002,-2.0,-8.399999999999999,0.1999999999999999,0.69,1.4,0,,,,,,,0,,,,,,,0,,,,,,weak,weak,weak
1387848,2026-01-03 18:00:00+00:00,61,2025,84,Nice,95,Strasbourg,1,1,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,11,4,7,0.4,4,53.0,2.2,1.0,4.0,5.8,11.2,12.6,1.0059999999999998,1.86,5.4,3.6,0.8,2,55.8,2.2,0.5,2.2,3.6,8.2,8.2,0.614,0.8560000000000001,4.0,2.2,1.7999999999999998,3.0,0.3919999999999998,1.4000000000000004,-2.799999999999997,-0.4,2.75,1.35,0,,,,,,,1,0.0,0.0,1.0,1.36,2.02,-1.0,2,0.0,0.0,1.0,1.5,2.475,weak,weak,weak
