fixture_id,date,league_id,season,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,status_short,home_formation,away_formation,formation_matchup,home_injuries_count,away_injuries_count,injuries_diff,home_formation_stability_5,home_recent_formations_count,home_api_possession_5,home_api_yellow_cards_5,home_api_red_cards_5,home_api_shots_on_goal_for_5,home_api_shots_on_goal_against_5,home_api_total_shots_for_5,home_api_total_shots_against_5,home_api_expected_goals_for_5,home_api_expected_goals_against_5,home_api_corners_for_5,home_api_corners_against_5,away_formation_stability_5,away_recent_formations_count,away_api_possession_5,away_api_yellow_cards_5,away_api_red_cards_5,away_api_shots_on_goal_for_5,away_api_shots_on_goal_against_5,away_api_total_shots_for_5,away_api_total_shots_against_5,away_api_expected_goals_for_5,away_api_expected_goals_against_5,away_api_corners_for_5,away_api_corners_against_5,api_shots_on_goal_diff_5,api_total_shots_diff_5,api_expected_goals_diff_5,api_corners_diff_5,api_possession_diff_5,formation_stability_diff_5,home_expected_goals,away_expected_goals,home_team_formation_matches_before,home_team_formation_win_rate_before,home_team_formation_draw_rate_before,home_team_formation_loss_rate_before,home_team_formation_xg_for_avg_before,home_team_formation_xg_against_avg_before,home_team_formation_goal_diff_avg_before,away_team_formation_matches_before,away_team_formation_win_rate_before,away_team_formation_draw_rate_before,away_team_formation_loss_rate_before,away_team_formation_xg_for_avg_before,away_team_formation_xg_against_avg_before,away_team_formation_goal_diff_avg_before,formation_matchup_matches_before,formation_matchup_home_win_rate_before,formation_matchup_draw_rate_before,formation_matchup_away_win_rate_before,formation_matchup_avg_total_goals_before,formation_matchup_avg_xg_total_before,home_formation_signal_strength,away_formation_signal_strength,matchup_signal_strength
1213836,2024-11-02 16:00:00+00:00,61,2024,85,Paris Saint Germain,116,Lens,1,0,FT,4-3-3,3-4-3,4-3-3 vs 3-4-3,4,6,-2,1.0,1,68.4,1.2,0.0,7.8,3.6,18.0,9.8,2.506,0.868,6.6,3.6,0.6,3,59.8,3.4,1.0,4.6,3.8,13.6,12.0,1.17,1.252,6.8,3.0,3.2,4.4,1.336,-0.2000000000000001,8.600000000000009,0.4,2.88,0.83,9,0.7777777777777778,0.2222222222222222,0.0,2.744444444444445,0.8388888888888889,2.2222222222222223,0,,,,,,,0,,,,,,medium,weak,weak
1213835,2024-11-02 18:00:00+00:00,61,2024,106,Stade Brestois 29,84,Nice,0,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,3,3,0,0.4,3,52.4,1.8,1.0,3.6,2.6,9.8,11.4,0.99,1.6700000000000004,2.6,5.0,0.8,2,46.2,1.2,0.0,7.0,6.0,14.2,14.2,1.7420000000000002,0.9000000000000001,5.2,7.6,-3.4,-4.399999999999999,-0.7520000000000002,-2.6,6.199999999999996,-0.4,1.02,1.52,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.4233333333333336,2.0216666666666665,-1.1666666666666667,4,0.25,0.75,0.0,0.995,1.0450000000000002,0.25,6,0.3333333333333333,0.5,0.16666666666666666,3.0,2.938333333333333,medium,weak,medium
1213834,2024-11-02 20:00:00+00:00,61,2024,1063,Saint Etienne,95,Strasbourg,2,0,FT,4-1-4-1,3-4-1-2,4-1-4-1 vs 3-4-1-2,5,5,0,0.8,2,43.4,2.0,0.0,3.6,6.2,12.0,14.2,1.264,2.3,3.2,4.8,0.6,3,41.8,2.0,,6.6,6.2,11.8,12.6,1.894,1.698,5.2,5.2,-3.0,0.1999999999999993,-0.6300000000000001,-2.0,1.6000000000000014,0.2,2.65,0.53,4,0.25,0.0,0.75,1.07,2.135,-1.0,2,1.0,0.0,0.0,1.225,0.925,2.0,0,,,,,,weak,weak,weak
1213829,2024-11-03 14:00:00+00:00,61,2024,96,Toulouse,93,Reims,1,0,FT,3-4-3,4-3-3,3-4-3 vs 4-3-3,1,5,-4,0.6,3,51.6,1.8,0.0,4.0,3.0,12.6,7.8,1.734,0.8099999999999999,4.6,3.0,0.6,2,46.8,2.8,,4.4,4.4,14.6,11.6,1.624,1.524,5.4,4.4,-0.4000000000000003,-2.0,0.1099999999999998,-0.8000000000000007,4.800000000000004,0.0,0.88,1.09,2,0.5,0.5,0.0,1.795,0.33999999999999997,1.5,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6583333333333333,1.78,-0.16666666666666666,1,1.0,0.0,0.0,8.0,5.050000000000001,weak,medium,weak
1213828,2024-11-03 16:00:00+00:00,61,2024,108,Auxerre,94,Rennes,4,0,FT,3-4-2-1,4-1-4-1,3-4-2-1 vs 4-1-4-1,5,2,3,0.6,3,43.0,2.6,,5.4,5.0,13.2,12.4,1.816,1.7399999999999998,4.2,6.6,0.6,3,48.2,2.2,0.0,4.4,3.0,12.6,11.0,1.274,1.2179999999999995,7.2,3.0,1.0,0.5999999999999996,0.542,-3.0,-5.200000000000003,0.0,2.79,0.8,4,0.25,0.25,0.5,1.45,2.3375000000000004,-1.0,0,,,,,,,0,,,,,,weak,weak,weak
1213831,2024-11-03 16:00:00+00:00,61,2024,111,Le Havre,82,Montpellier,1,0,FT,3-1-4-2,3-4-3,3-1-4-2 vs 3-4-3,8,8,0,0.6,3,39.8,2.4,1.0,1.8,5.8,8.2,14.8,0.5920000000000001,2.124,3.6,6.4,0.8,2,45.6,2.6,1.0,3.8,6.8,11.0,17.2,0.964,2.558,4.2,4.0,-2.0,-2.8000000000000007,-0.3719999999999998,-0.6000000000000001,-5.800000000000004,-0.2,2.18,1.01,3,0.0,0.0,1.0,0.66,1.6866666666666668,-2.3333333333333335,0,,,,,,,0,,,,,,weak,weak,weak
1213832,2024-11-03 19:45:00+00:00,61,2024,83,Nantes,81,Marseille,1,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,3,7,-4,0.8,2,48.0,2.6,1.0,5.0,4.4,11.0,9.6,0.91,1.546,6.2,5.2,1.0,1,52.4,2.4,0.75,4.6,6.2,12.2,15.6,1.152,1.888,3.6,5.2,0.4000000000000003,-1.1999999999999993,-0.242,2.6,-4.399999999999999,-0.1999999999999999,1.36,1.22,8,0.25,0.375,0.375,1.1225,1.3912499999999999,-0.125,9,0.5555555555555556,0.2222222222222222,0.2222222222222222,1.4244444444444444,1.6311111111111112,1.1111111111111112,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,2.778333333333333,medium,medium,strong
1213837,2024-11-08 19:45:00+00:00,61,2024,81,Marseille,108,Auxerre,1,3,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,7,-2,1.0,1,59.8,2.0,0.6666666666666666,4.4,5.0,12.2,12.6,1.238,1.558,4.0,3.6,0.8,2,41.6,1.8,,5.8,4.8,14.2,11.0,2.12,1.492,3.8,6.0,-1.3999999999999997,-2.0,-0.8820000000000001,0.2000000000000001,18.2,0.1999999999999999,2.59,1.92,10,0.6,0.2,0.2,1.4040000000000001,1.6039999999999999,1.1,5,0.4,0.2,0.4,1.718,2.0300000000000002,0.0,3,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,2.7266666666666666,strong,medium,weak
1213841,2024-11-09 16:00:00+00:00,61,2024,95,Strasbourg,91,Monaco,1,3,FT,3-4-3,4-2-3-1,3-4-3 vs 4-2-3-1,5,4,1,0.6,2,47.6,1.8,,5.4,5.4,11.2,12.2,1.354,1.6780000000000002,4.8,3.8,0.4,4,56.4,3.0,0.6666666666666666,4.2,4.0,12.4,10.6,1.37,0.7939999999999999,5.2,4.6,1.2000000000000002,-1.200000000000001,-0.016,-0.4000000000000003,-8.799999999999997,0.1999999999999999,0.79,3.89,0,,,,,,,5,0.4,0.4,0.2,1.682,0.942,0.8,2,0.5,0.5,0.0,1.5,1.9,weak,medium,weak
1213842,2024-11-09 18:00:00+00:00,61,2024,116,Lens,83,Nantes,3,2,FT,3-4-2-1,3-4-3,3-4-2-1 vs 3-4-3,6,4,2,0.4,4,54.0,3.4,1.0,4.6,4.2,14.2,13.4,1.224,1.5539999999999998,7.0,3.6,0.8,2,43.2,2.0,1.0,5.0,5.0,10.6,10.6,1.058,1.62,5.4,5.6,-0.4000000000000003,3.6,0.1659999999999999,1.5999999999999996,10.799999999999995,-0.4,2.99,1.42,1,1.0,0.0,0.0,1.22,0.78,2.0,0,,,,,,,0,,,,,,weak,weak,weak
1213845,2024-11-09 20:00:00+00:00,61,2024,77,Angers,85,Paris Saint Germain,2,4,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,5,4,1,1.0,1,37.8,1.2,1.0,4.2,6.0,11.0,17.0,1.35,1.7260000000000002,3.2,5.6,1.0,1,66.6,1.2,0.0,8.6,3.8,19.4,10.8,2.764,0.972,7.0,3.8,-4.4,-8.399999999999999,-1.414,-3.8,-28.8,0.0,1.03,3.5,7,0.2857142857142857,0.5714285714285714,0.14285714285714285,1.217142857142857,1.6442857142857146,0.14285714285714285,10,0.8,0.2,0.0,2.758,0.8379999999999999,2.1,5,0.0,0.6,0.4,3.2,3.028,medium,strong,medium
1213844,2024-11-10 14:00:00+00:00,61,2024,84,Nice,79,Lille,2,2,FT,3-4-3,4-3-3,3-4-3 vs 4-3-3,3,9,-6,1.0,1,41.6,1.6,0.0,5.2,6.8,13.0,15.8,1.1,1.0400000000000005,5.0,8.4,1.0,1,51.6,3.4,0.0,3.8,3.6,11.2,11.0,1.766,1.016,3.2,6.0,1.4000000000000004,1.8000000000000007,-0.6659999999999999,1.7999999999999998,-10.0,0.0,2.11,1.68,4,0.5,0.0,0.5,2.4325,1.0925,2.0,0,,,,,,,2,1.0,0.0,0.0,4.5,3.5100000000000007,weak,weak,weak
1213839,2024-11-10 16:00:00+00:00,61,2024,82,Montpellier,106,Stade Brestois 29,3,1,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,8,1,7,0.6,3,45.2,2.2,1.0,3.0,6.4,11.2,17.4,0.758,2.74,4.0,3.4,0.6,2,56.6,1.6,1.0,3.8,3.0,11.4,11.6,1.108,1.42,3.0,4.8,-0.7999999999999998,-0.200000000000001,-0.3499999999999998,1.0,-11.4,0.0,2.47,0.93,7,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.0385714285714285,2.084285714285714,-1.7142857142857142,7,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.3657142857142859,1.9499999999999997,-1.1428571428571428,6,0.0,0.5,0.5,3.6666666666666665,3.2783333333333338,medium,medium,medium
1213840,2024-11-10 16:00:00+00:00,61,2024,111,Le Havre,93,Reims,0,3,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,6,2,4,0.8,2,41.8,2.2,1.0,2.2,5.2,9.0,15.4,0.914,1.93,3.2,7.2,0.6,2,52.2,3.0,,4.6,4.8,15.6,12.0,1.78,1.382,6.2,4.6,-2.3999999999999995,-6.6,-0.866,-3.0,-10.400000000000006,0.2,1.63,2.65,0,,,,,,,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.72,1.6514285714285715,-0.2857142857142857,3,0.0,0.3333333333333333,0.6666666666666666,3.0,2.3366666666666664,weak,medium,weak
1213843,2024-11-10 16:00:00+00:00,61,2024,94,Rennes,96,Toulouse,0,2,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,1,1,0,0.4,4,52.4,2.2,0.0,4.0,4.2,11.8,12.2,1.16,1.664,8.0,3.0,0.4,3,50.4,1.6,0.0,5.0,2.4,13.0,8.8,1.356,0.942,5.2,3.6,-1.0,-1.1999999999999993,-0.1959999999999999,2.8,2.0,0.0,0.5,1.46,1,1.0,0.0,0.0,1.59,0.43,1.0,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.3516666666666666,0.7983333333333333,-0.6666666666666666,4,0.25,0.5,0.25,2.25,3.1725,weak,medium,weak
1213838,2024-11-10 19:45:00+00:00,61,2024,80,Lyon,1063,Saint Etienne,1,0,FT,4-3-3,4-1-4-1,4-3-3 vs 4-1-4-1,1,4,-3,0.8,2,59.0,1.6,,5.2,3.8,12.6,12.2,1.942,1.104,6.0,5.0,0.6,2,42.2,2.2,0.0,3.8,4.4,13.0,12.4,1.73,1.46,3.2,4.8,1.4000000000000004,-0.4000000000000003,0.2119999999999997,2.8,16.799999999999997,0.2,1.17,0.68,5,0.4,0.4,0.2,1.698,1.3379999999999999,0.4,5,0.4,0.0,0.6,1.386,1.8139999999999996,-0.4,0,,,,,,medium,medium,weak
1213852,2024-11-22 18:00:00+00:00,61,2024,91,Monaco,106,Stade Brestois 29,3,2,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,5,4,1,0.6,3,55.0,2.6,1.0,4.4,3.6,12.0,9.8,1.498,0.776,4.4,4.4,0.6,2,57.6,1.8,1.0,4.2,3.8,13.6,11.4,1.134,1.4,3.8,5.0,0.2000000000000001,-1.5999999999999996,0.3640000000000001,0.6000000000000005,-2.6000000000000014,0.0,2.7,1.04,6,0.5,0.3333333333333333,0.16666666666666666,2.0500000000000003,0.9166666666666666,1.0,8,0.125,0.125,0.75,1.31125,2.0149999999999997,-1.25,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,3.7142857142857144,3.295714285714286,medium,medium,medium
1213846,2024-11-22 20:00:00+00:00,61,2024,85,Paris Saint Germain,96,Toulouse,3,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,1,4,1.0,1,68.2,1.6,0.0,9.4,3.4,20.0,10.4,2.854,0.8780000000000001,7.4,4.2,0.4,3,48.0,1.4,0.0,4.6,2.4,12.8,9.4,1.46,0.958,5.2,3.8,4.800000000000001,7.199999999999999,1.394,2.2,20.200000000000003,0.6,1.16,1.39,0,,,,,,,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,1.3671428571428572,0.7557142857142857,-0.2857142857142857,5,0.2,0.4,0.4,2.2,2.9299999999999997,weak,medium,medium
1213847,2024-11-23 16:00:00+00:00,61,2024,116,Lens,81,Marseille,1,3,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,7,7,0,0.4,3,56.6,3.2,1.0,3.8,4.0,12.8,12.2,1.424,1.608,6.0,3.0,1.0,1,62.8,2.4,0.6666666666666666,4.8,5.0,14.0,11.8,1.656,1.6800000000000002,4.4,2.6,-1.0,-1.1999999999999993,-0.2319999999999999,1.5999999999999996,-6.199999999999996,-0.6,2.72,1.21,2,1.0,0.0,0.0,2.105,1.1,1.5,0,,,,,,,0,,,,,,weak,weak,weak
1213849,2024-11-23 18:00:00+00:00,61,2024,1063,Saint Etienne,82,Montpellier,1,0,FT,5-4-1,4-2-3-1,5-4-1 vs 4-2-3-1,4,8,-4,0.6,2,42.0,2.2,,4.4,5.2,14.0,12.6,1.6619999999999997,1.334,3.6,4.6,0.6,3,44.8,2.6,1.0,3.8,6.2,12.2,17.0,1.076,2.276,4.2,3.6,0.6000000000000005,1.8000000000000007,0.5859999999999996,-0.6000000000000001,-2.799999999999997,0.0,1.49,0.95,0,,,,,,,8,0.25,0.125,0.625,1.2175,1.94,-1.25,2,0.5,0.0,0.5,3.5,3.665,weak,medium,weak
1213854,2024-11-23 20:00:00+00:00,61,2024,93,Reims,80,Lyon,1,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,3,3,0.6,2,51.8,3.2,,4.0,4.8,15.0,11.2,1.7279999999999998,1.484,6.8,5.2,0.8,2,60.4,1.8,,6.4,4.2,15.2,12.2,2.092,1.052,6.6,5.6,-2.4000000000000004,-0.1999999999999993,-0.3640000000000003,0.2000000000000001,-8.600000000000001,-0.2,1.01,1.7,3,0.6666666666666666,0.0,0.3333333333333333,2.34,1.51,1.0,2,0.5,0.0,0.5,1.6549999999999998,1.5699999999999998,0.0,13,0.3076923076923077,0.3076923076923077,0.38461538461538464,2.6923076923076925,2.7630769230769228,weak,weak,strong
1213850,2024-11-24 14:00:00+00:00,61,2024,79,Lille,94,Rennes,1,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,6,2,4,0.8,2,50.6,3.6,0.0,3.0,3.8,10.2,13.0,1.386,1.356,2.6,7.0,0.4,4,58.2,2.2,0.0,3.2,3.0,10.8,9.4,0.96,1.346,8.2,2.4,-0.2000000000000001,-0.6000000000000014,0.4259999999999999,-5.6,-7.600000000000001,0.4,0.41,0.18,6,0.5,0.5,0.0,1.9300000000000004,1.385,1.0,3,0.0,0.6666666666666666,0.3333333333333333,1.3433333333333335,1.6933333333333334,-0.6666666666666666,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,2.8666666666666667,medium,weak,medium
1213851,2024-11-24 16:00:00+00:00,61,2024,83,Nantes,111,Le Havre,0,2,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,3,7,-4,0.6,3,37.4,1.6,,5.0,5.0,9.2,12.6,0.982,2.014,4.0,6.0,0.8,2,45.2,2.0,1.0,2.0,4.6,9.6,15.4,1.158,1.7440000000000002,4.6,7.6,3.0,-0.4000000000000003,-0.1759999999999999,-0.5999999999999996,-7.800000000000004,-0.2,0.87,0.81,9,0.2222222222222222,0.3333333333333333,0.4444444444444444,1.1488888888888888,1.3722222222222222,-0.2222222222222222,1,0.0,0.0,1.0,1.63,2.65,-3.0,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,2.142857142857143,2.5414285714285714,medium,weak,medium
1213853,2024-11-24 16:00:00+00:00,61,2024,108,Auxerre,77,Angers,1,0,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,3,4,-1,1.0,1,39.2,1.8,,6.2,5.0,13.2,13.2,1.99,1.85,4.0,6.4,1.0,1,33.2,1.2,1.0,4.2,6.4,10.2,18.0,1.332,1.844,3.4,6.4,2.0,3.0,0.6580000000000001,0.6000000000000001,6.0,0.0,0.59,0.88,6,0.5,0.16666666666666666,0.3333333333333333,1.7516666666666667,2.1233333333333335,0.3333333333333333,8,0.25,0.5,0.25,1.19375,1.87625,-0.125,4,0.5,0.0,0.5,3.25,2.975,medium,medium,weak
1213848,2024-11-24 19:45:00+00:00,61,2024,84,Nice,95,Strasbourg,2,1,FT,4-4-2,4-4-2,4-4-2 vs 4-4-2,5,5,0,0.8,2,41.2,1.6,0.0,5.4,6.6,13.4,14.0,1.2919999999999998,0.978,5.4,6.6,0.4,3,47.8,2.4,,4.6,6.4,9.4,14.0,1.25,2.3560000000000003,3.4,3.6,0.8000000000000007,4.0,0.0419999999999998,2.0000000000000004,-6.599999999999994,0.4,2.12,0.32,0,,,,,,,1,0.0,1.0,0.0,2.26,0.92,0.0,0,,,,,,weak,weak,weak
1213855,2024-11-29 19:45:00+00:00,61,2024,93,Reims,116,Lens,0,2,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,5,5,0,0.6,2,50.2,3.0,,4.2,5.6,14.2,11.8,1.3239999999999998,1.7239999999999998,6.8,4.8,0.6,3,53.0,3.0,1.0,4.2,3.8,13.6,12.6,1.7700000000000002,1.602,6.2,2.4,0.0,0.5999999999999996,-0.4460000000000004,0.5999999999999996,-2.799999999999997,0.0,0.85,1.82,8,0.375,0.25,0.375,0.9612499999999999,1.64875,0.125,1,0.0,1.0,0.0,1.99,1.15,0.0,4,0.5,0.0,0.5,4.75,3.6825,medium,weak,weak
1213856,2024-11-30 16:00:00+00:00,61,2024,94,Rennes,1063,Saint Etienne,5,0,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,2,5,-3,0.4,3,56.0,2.2,0.0,2.8,3.0,8.8,9.4,0.8459999999999999,1.3119999999999998,6.8,2.2,0.6,3,40.2,2.2,,4.2,5.2,13.6,12.6,1.414,1.366,3.6,6.0,-1.4000000000000004,-4.799999999999999,-0.5680000000000003,3.2,15.799999999999995,-0.1999999999999999,3.36,0.11,4,0.0,0.5,0.5,1.0525,1.3725,-0.75,1,1.0,0.0,0.0,1.49,0.95,1.0,1,1.0,0.0,0.0,2.0,1.53,weak,weak,weak
1213859,2024-11-30 18:00:00+00:00,61,2024,106,Stade Brestois 29,95,Strasbourg,3,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,4,6,-2,0.8,2,56.4,1.4,,4.4,4.4,14.4,10.6,1.192,1.7280000000000002,5.2,3.6,0.4,4,49.6,2.0,,4.2,6.4,9.8,14.6,1.066,2.582,4.2,3.4,0.2000000000000001,4.6,0.1259999999999999,1.0,6.799999999999997,0.4,2.46,1.02,2,1.0,0.0,0.0,1.125,0.925,1.5,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.5033333333333332,1.6600000000000001,-0.3333333333333333,14,0.2857142857142857,0.35714285714285715,0.35714285714285715,2.642857142857143,2.759285714285714,weak,weak,strong
1213861,2024-11-30 20:00:00+00:00,61,2024,85,Paris Saint Germain,83,Nantes,1,1,FT,4-3-3,5-3-2,4-3-3 vs 5-3-2,2,1,1,0.8,2,68.6,1.4,0.0,9.2,3.2,19.6,11.0,2.826,1.086,5.8,4.2,0.6,3,44.0,1.6,,4.6,4.8,10.6,10.6,0.98,1.52,4.2,5.2,4.6,9.000000000000002,1.846,1.5999999999999996,24.599999999999994,0.2,2.73,0.65,11,0.8181818181818182,0.18181818181818182,0.0,2.8254545454545457,0.8554545454545454,2.090909090909091,0,,,,,,,1,1.0,0.0,0.0,6.0,4.45,strong,weak,weak
1213860,2024-12-01 14:00:00+00:00,61,2024,82,Montpellier,79,Lille,2,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,7,5,2,0.6,3,47.8,2.6,1.0,3.8,6.0,12.4,15.6,1.166,1.968,5.6,3.8,0.8,2,49.6,3.6,0.0,2.8,3.4,9.2,12.0,1.146,1.17,2.4,6.4,1.0,3.200000000000001,0.0200000000000002,3.2,-1.8000000000000045,-0.2,1.47,2.22,9,0.2222222222222222,0.1111111111111111,0.6666666666666666,1.1877777777777778,1.8899999999999997,-1.2222222222222223,7,0.5714285714285714,0.42857142857142855,0.0,1.712857142857143,1.2128571428571429,1.0,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.7333333333333334,2.807333333333333,medium,medium,strong
1213857,2024-12-01 16:00:00+00:00,61,2024,111,Le Havre,77,Angers,0,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,5,4,1,0.6,2,41.8,2.2,1.0,2.8,4.8,8.2,17.4,1.108,1.768,3.2,9.4,1.0,1,38.8,1.4,,4.6,6.8,10.2,16.8,1.342,1.784,3.2,5.0,-1.7999999999999998,-2.0,-0.2339999999999999,0.0,3.0,-0.4,0.17,2.15,2,0.5,0.0,0.5,1.22,1.76,-0.5,9,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.158888888888889,1.7333333333333334,-0.2222222222222222,5,0.6,0.0,0.4,2.8,2.6740000000000004,weak,medium,medium
1213858,2024-12-01 16:00:00+00:00,61,2024,96,Toulouse,108,Auxerre,2,0,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,1,3,-2,0.4,3,45.0,1.4,0.0,4.4,3.4,13.2,10.8,1.5159999999999998,0.868,5.0,4.4,1.0,1,37.2,2.4,,6.8,5.0,13.0,12.6,1.95,1.48,3.6,5.8,-2.3999999999999995,0.1999999999999993,-0.4340000000000001,1.4,7.799999999999997,-0.6,2.33,0.12,8,0.25,0.125,0.625,1.3699999999999999,0.8062500000000001,-0.625,1,0.0,0.0,1.0,1.27,2.04,-1.0,2,1.0,0.0,0.0,3.5,2.5,medium,weak,weak
1213863,2024-12-01 16:00:00+00:00,61,2024,80,Lyon,84,Nice,4,1,FT,4-3-3,4-3-3,4-3-3 vs 4-3-3,1,9,-8,0.8,2,60.0,1.6,,6.6,4.2,14.4,12.8,1.7759999999999998,1.0779999999999998,5.8,4.6,0.6,3,46.2,1.8,0.0,5.8,5.4,14.8,12.2,1.646,0.7819999999999999,5.2,5.0,0.7999999999999998,-0.4000000000000003,0.1299999999999996,0.5999999999999996,13.799999999999995,0.2,2.86,2.16,6,0.5,0.3333333333333333,0.16666666666666666,1.61,1.2283333333333333,0.5,0,,,,,,,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.6666666666666665,2.9433333333333334,medium,weak,weak
1213862,2024-12-01 19:45:00+00:00,61,2024,81,Marseille,91,Monaco,2,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,6,4,2,0.8,2,58.6,2.2,0.5,4.8,5.8,12.8,13.0,1.72,2.0580000000000003,2.6,3.2,0.8,2,57.0,2.2,1.0,4.8,3.8,13.0,9.4,1.922,0.834,4.0,4.0,0.0,-0.1999999999999993,-0.2019999999999999,-1.4,1.6000000000000014,0.0,1.94,1.02,0,,,,,,,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,2.142857142857143,0.9342857142857143,1.0,6,0.5,0.0,0.5,2.5,2.615,weak,medium,medium
1213868,2024-12-06 18:00:00+00:00,61,2024,79,Lille,106,Stade Brestois 29,3,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,5,1,0.8,2,51.4,3.6,1.0,3.4,3.6,11.2,11.4,1.5399999999999998,1.2179999999999995,2.6,6.6,0.6,2,52.8,1.6,,5.6,4.4,14.2,11.8,1.39,1.7,5.6,3.4,-2.2,-3.0,0.1499999999999997,-3.0,-1.3999999999999986,0.2,2.51,0.65,8,0.5,0.5,0.0,1.7762499999999999,1.245,0.875,3,1.0,0.0,0.0,1.57,0.9566666666666667,1.6666666666666667,16,0.3125,0.375,0.3125,2.8125,2.8625,medium,weak,strong
1213865,2024-12-06 20:00:00+00:00,61,2024,108,Auxerre,85,Paris Saint Germain,0,0,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,3,2,1,0.8,2,39.8,2.5,,5.2,5.8,11.8,12.0,1.392,1.7299999999999998,3.0,5.2,0.8,2,74.2,1.25,0.0,9.2,2.0,20.8,8.8,2.6740000000000004,0.8240000000000001,6.6,3.8,-3.999999999999999,-9.0,-1.2820000000000005,-3.6,-34.400000000000006,0.0,0.29,2.51,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,1.5857142857142856,1.9457142857142862,0.42857142857142855,12,0.75,0.25,0.0,2.8175000000000003,0.8383333333333333,1.9166666666666667,4,0.0,0.25,0.75,3.0,2.8225,medium,strong,weak
1213872,2024-12-07 16:00:00+00:00,61,2024,91,Monaco,96,Toulouse,2,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,4,1,3,0.8,2,54.2,2.2,1.0,4.8,4.4,11.6,10.6,1.88,1.172,3.4,4.8,0.6,2,42.0,1.25,0.0,4.6,2.6,12.0,10.0,1.588,0.616,4.6,4.4,0.2000000000000001,-0.4000000000000003,0.2919999999999998,-1.1999999999999995,12.200000000000005,0.2,3.23,0.51,8,0.5,0.25,0.25,2.0025000000000004,1.06,0.75,9,0.3333333333333333,0.1111111111111111,0.5555555555555556,1.4766666666666666,0.7300000000000001,-0.3333333333333333,8,0.375,0.25,0.375,2.125,2.43375,medium,medium,medium
1213864,2024-12-07 18:00:00+00:00,61,2024,84,Nice,111,Le Havre,2,1,FT,4-3-1-2,3-5-1-1,4-3-1-2 vs 3-5-1-1,9,3,6,0.4,4,44.0,2.0,0.0,5.8,5.6,15.4,13.2,1.908,1.2559999999999998,4.4,5.2,0.6,2,45.4,2.0,1.0,2.8,3.8,7.8,16.8,1.044,1.654,2.8,9.0,3.0,7.6,0.8639999999999999,1.6000000000000003,-1.3999999999999986,-0.1999999999999999,2.03,1.01,0,,,,,,,1,0.0,0.0,1.0,0.57,1.98,-2.0,0,,,,,,weak,weak,weak
